0.785869	0.0471021	2.35635	0.0156955	
0.787263	0.0922463	2.35682	0.0307264	
0.789541	0.135495	2.35757	0.0451193	
0.792666	0.176911	2.35862	0.0588995	
0.796601	0.216552	2.35993	0.0720912	
0.801313	0.254476	2.36149	0.0847174	
0.806766	0.29074	2.36331	0.0968002	
0.812929	0.325398	2.36536	0.108361	
0.819769	0.358504	2.36764	0.119418	
0.827257	0.390109	2.37013	0.129993	
0.835363	0.420263	2.37284	0.140103	
0.844057	0.449015	2.37573	0.149765	
0.853314	0.476412	2.37882	0.158996	
0.863105	0.502499	2.38209	0.167812	
0.873405	0.527322	2.38553	0.176228	
0.88419	0.550922	2.38914	0.184258	
0.895435	0.573343	2.3929	0.191917	
0.907117	0.594623	2.39681	0.199218	
0.919214	0.614803	2.40086	0.206173	
0.931703	0.633921	2.40505	0.212794	
0.944565	0.652013	2.40937	0.219093	
0.957779	0.669115	2.41381	0.225081	
0.971325	0.685262	2.41837	0.230768	
0.985185	0.700488	2.42304	0.236165	
0.999341	0.714824	2.42781	0.241281	
1.01377	0.728302	2.43269	0.246125	
1.02847	0.740953	2.43765	0.250706	
1.04341	0.752806	2.44271	0.255033	
1.05858	0.76389	2.44785	0.259113	
1.07396	0.774233	2.45307	0.262955	
1.08955	0.78386	2.45836	0.266566	
1.10532	0.7928	2.46373	0.269953	
1.12126	0.801075	2.46916	0.273123	
1.13736	0.808712	2.47465	0.276083	
1.1536	0.815733	2.4802	0.278838	
1.16999	0.822161	2.4858	0.281396	
1.18649	0.828018	2.49145	0.283761	
1.20311	0.833326	2.49714	0.28594	
1.21982	0.838106	2.50288	0.287938	
1.23663	0.842377	2.50865	0.28976	
1.25352	0.846159	2.51446	0.291412	
1.27047	0.849471	2.5203	0.292898	
1.28749	0.85233	2.52617	0.294223	
1.30457	0.854755	2.53207	0.295391	
1.32168	0.856762	2.53798	0.296408	
1.33884	0.858368	2.54392	0.297278	
1.35602	0.859589	2.54987	0.298004	
1.37322	0.86044	2.55583	0.298591	
1.39044	0.860936	2.56181	0.299043	
